stimID,stimFilename,reactionFilename,obsID,movie,gender,obsRace,visit,storyteller_label_attn_check,storyteller_label_student_yes,EAcorr,EArmse,compassion,stimRace,Ideology,age,cond,SES,RemoveMisLabeled1,EAcorrRaw,EArmseRaw,compassionRaw,Movie2
113,user_38_testimonial_37_stimuli_113_.mp4,user_654_experiment_427_reaction_12136_.mp4,654,Just Mercy,woman,"White",1,Student,1,0.354078009240226,50.2593106325784,79,Black,Conservative,71,Intervention,7,0,0.354078009240226,50.2593106325784,79,Intervention
113,user_38_testimonial_37_stimuli_113_.mp4,user_666_experiment_439_reaction_12495_.mp4,666,Moneyball,man,"Black or African American",2,Formerly Incarcerated,0,0.774007015519777,35.6793826320463,76,Black,OtherRight,29,Control,5,0,0.774007015519777,35.6793826320463,76,Control
113,user_38_testimonial_37_stimuli_113_.mp4,user_669_experiment_442_reaction_12256_.mp4,669,Moneyball,woman,"White",1,Formerly Incarcerated,0,0.705187837208729,34.0431691798525,100,Black,Conservative,60,Control,5,0,0.705187837208729,34.0431691798525,100,Control
113,user_38_testimonial_37_stimuli_113_.mp4,user_672_experiment_445_reaction_12279_.mp4,672,Just Mercy,man,"Black or African American",1,Student,1,0.47587897204624,30.4312611016831,100,Black,Liberal,32,Intervention,6,0,0.47587897204624,30.4312611016831,100,Intervention
113,user_38_testimonial_37_stimuli_113_.mp4,user_675_experiment_448_reaction_24520_.mp4,675,Just Mercy,woman,"White",2,Formerly Incarcerated,0,0.0270973071507665,40.4801057575855,86,Black,Liberal,24,Intervention,8,0,0.0270973071507665,40.4801057575855,86,Intervention
113,user_38_testimonial_37_stimuli_113_.mp4,user_677_experiment_450_reaction_12320_.mp4,677,Moneyball,woman,"White",1,Student,1,0.692614309621786,28.0957352778245,100,Black,Liberal,61,Control,NaN,0,0.692614309621786,28.0957352778245,100,Control
113,user_38_testimonial_37_stimuli_113_.mp4,user_679_experiment_452_reaction_12678_.mp4,679,Concussion,woman,"White",2,Formerly Incarcerated,0,0.360080465343316,33.4676425190778,71,Black,Liberal,41,Control,7,0,0.360080465343316,33.4676425190778,71,Control
113,user_38_testimonial_37_stimuli_113_.mp4,user_680_experiment_453_reaction_20808_.mp4,680,Concussion,man,"Black or African American",2,Student,1,-0.0170286833579409,43.2315382108007,90,Black,Liberal,38,Control,7,0,-0.0170286833579409,43.2315382108007,90,Control
113,user_38_testimonial_37_stimuli_113_.mp4,user_682_experiment_455_reaction_12374_.mp4,682,Moneyball,man,"White",1,Student,1,0.469687371602597,32.4507585392649,68,Black,Liberal,31,Control,5,0,0.469687371602597,32.4507585392649,68,Control
113,user_38_testimonial_37_stimuli_113_.mp4,user_683_experiment_456_reaction_12759_.mp4,683,Just Mercy,man,"White",2,Student,1,0.870573294757595,17.6212514371966,80,Black,Conservative,45,Intervention,3,0,0.870573294757595,17.6212514371966,80,Intervention
113,user_38_testimonial_37_stimuli_113_.mp4,user_685_experiment_458_reaction_14798_.mp4,685,Moneyball,man,"White",2,Formerly Incarcerated,0,0.633292470564511,27.2233055909711,100,Black,OtherRight,58,Control,5,0,0.633292470564511,27.2233055909711,100,Control
113,user_38_testimonial_37_stimuli_113_.mp4,031b8b6b-381d-1a3a-02a2-5781e5bef231.mkv,686,Concussion,man,"Black or African American",2,Student,1,-0.109079296283203,37.9668914168737,98,Black,Liberal,49,Control,2,0,-0.109079296283203,37.9668914168737,98,Control
113,user_38_testimonial_37_stimuli_113_.mp4,user_687_experiment_460_reaction_12415_.mp4,687,Concussion,woman,"White",1,Formerly Incarcerated,0,0.254751731772367,33.356317546874,80,Black,Conservative,66,Control,8,0,0.254751731772367,33.356317546874,80,Control
113,user_38_testimonial_37_stimuli_113_.mp4,user_693_experiment_466_reaction_13087_.mp4,693,Just Mercy,woman,"Black or African American",2,Formerly Incarcerated,0,0.296163384579836,53.5823382233849,100,Black,Liberal,57,Intervention,10,0,0.296163384579836,53.5823382233849,100,Intervention
113,user_38_testimonial_37_stimuli_113_.mp4,user_694_experiment_467_reaction_13367_.mp4,694,Just Mercy,man,"White",2,Formerly Incarcerated,0,0.875524891134748,17.008951818747,100,Black,OtherRight,28,Intervention,6,0,0.875524891134748,17.008951818747,100,Intervention
113,user_38_testimonial_37_stimuli_113_.mp4,user_696_experiment_469_reaction_19833_.mp4,696,Just Mercy,man,"Hispanic or Latino",2,Formerly Incarcerated,0,-0.141708665508613,45.0558113924084,60,Black,Liberal,50,Intervention,3,0,-0.141708665508613,45.0558113924084,60,Intervention
113,user_38_testimonial_37_stimuli_113_.mp4,user_697_experiment_470_reaction_12567_.mp4,697,Moneyball,man,"Hispanic or Latino",1,Student,1,0.257072050819305,53.9507468785106,100,Black,OtherRight,31,Control,5,0,0.257072050819305,53.9507468785106,100,Control
113,user_38_testimonial_37_stimuli_113_.mp4,user_704_experiment_477_reaction_12913_.mp4,704,Concussion,man,"Black or African American",2,Formerly Incarcerated,0,0.936740832588704,22.128825616251,81,Black,Liberal,47,Control,NaN,0,0.936740832588704,22.128825616251,81,Control
113,user_38_testimonial_37_stimuli_113_.mp4,user_705_experiment_478_reaction_13201_.mp4,705,Concussion,woman,"White",2,Formerly Incarcerated,0,0.561964653728192,33.354785200685,82,Black,Liberal,56,Control,6,0,0.561964653728192,33.354785200685,82,Control
113,user_38_testimonial_37_stimuli_113_.mp4,user_712_experiment_485_reaction_13288_.mp4,712,Moneyball,man,"White",2,Formerly Incarcerated,0,-0.142519826630226,44.4306018799528,94,Black,Liberal,61,Control,8,0,-0.142519826630226,44.4306018799528,94,Control
113,user_38_testimonial_37_stimuli_113_.mp4,3f591ed6-5e85-3815-79b8-635831b2fcf6.mp4,713,Just Mercy,nonbinary,"White",2,Formerly Incarcerated,0,0.589546157665154,29.6791300490615,72,Black,OtherLeft,31,Intervention,1,0,0.589546157665154,29.6791300490615,72,Intervention
113,user_38_testimonial_37_stimuli_113_.mp4,a0492dc3-5a4f-c4e5-19be-2aabb1788322.mp4,719,Just Mercy,man,"White",1,Formerly Incarcerated,0,-0.138294619839192,45.9735958106752,100,Black,Conservative,52,Intervention,2,0,-0.138294619839192,45.9735958106752,100,Intervention
113,user_38_testimonial_37_stimuli_113_.mp4,user_721_experiment_494_reaction_22472_.mp4,721,Just Mercy,woman,"White",2,Formerly Incarcerated,0,-0.512210347433707,36.8196422977994,55,Black,Liberal,44,Intervention,6,0,-0.512210347433707,36.8196422977994,55,Intervention
113,user_38_testimonial_37_stimuli_113_.mp4,eb8341a1-8f58-7003-04ae-7da74f7a6a17.mp4,725,Just Mercy,woman,"White",1,Student,1,-0.0121181232622026,43.0844988281875,100,Black,OtherRight,50,Intervention,6,0,-0.0121181232622026,43.0844988281875,100,Intervention
113,user_38_testimonial_37_stimuli_113_.mp4,user_726_experiment_499_reaction_12864_.mp4,726,Just Mercy,man,"White",1,Student,1,0.371936938070022,33.6125986030047,83,Black,Conservative,25,Intervention,6,0,0.371936938070022,33.6125986030047,83,Intervention
113,user_38_testimonial_37_stimuli_113_.mp4,user_732_experiment_505_reaction_13543_.mp4,732,Moneyball,woman,"White",2,Student,1,0.778240535264094,22.6895514844206,71,Black,OtherRight,43,Control,4,0,0.778240535264094,22.6895514844206,71,Control
113,user_38_testimonial_37_stimuli_113_.mp4,user_733_experiment_506_reaction_12942_.mp4,733,Moneyball,man,"Black or African American",1,Formerly Incarcerated,0,0.432848126191603,43.9025361580488,90,Black,Liberal,31,Control,5,0,0.432848126191603,43.9025361580488,90,Control
113,user_38_testimonial_37_stimuli_113_.mp4,43044e21-0694-149d-2409-0d3ac763c021.mp4,742,Just Mercy,woman,"White",2,Student,1,0.727961803690924,26.0027211928668,61,Black,Conservative,67,Intervention,8,0,0.727961803690924,26.0027211928668,61,Intervention
113,user_38_testimonial_37_stimuli_113_.mp4,user_746_experiment_519_reaction_14049_.mp4,746,Moneyball,man,"American Indian,Asian",2,Student,1,0.226124718687051,36.272505387689,90,Black,Liberal,56,Control,4,0,0.226124718687051,36.272505387689,90,Control
113,user_38_testimonial_37_stimuli_113_.mp4,b98f7244-f158-fad3-596f-502be7828d79.mp4,750,Just Mercy,man,"White",2,Student,1,-0.08456025401045,44.8062006956404,100,Black,OtherLeft,51,Intervention,NaN,0,-0.08456025401045,44.8062006956404,100,Intervention
113,user_38_testimonial_37_stimuli_113_.mp4,user_752_experiment_525_reaction_13129_.mp4,752,Moneyball,man,"White",1,Formerly Incarcerated,0,0.452704657957966,30.4252164866127,56,Black,Conservative,37,Control,7,0,0.452704657957966,30.4252164866127,56,Control
113,user_38_testimonial_37_stimuli_113_.mp4,user_758_experiment_531_reaction_14158_.mp4,758,Just Mercy,other,"White",2,Student,1,0.399219860806279,32.9464313884552,73,Black,Liberal,48,Intervention,3,0,0.399219860806279,32.9464313884552,73,Intervention
113,user_38_testimonial_37_stimuli_113_.mp4,user_768_experiment_541_reaction_25088_.mp4,768,Just Mercy,woman,"Black or African American,White",2,Formerly Incarcerated,0,0.273094633193404,35.3529475008649,100,Black,Conservative,42,Intervention,7,0,0.273094633193404,35.3529475008649,100,Intervention
113,user_38_testimonial_37_stimuli_113_.mp4,user_769_experiment_542_reaction_13919_.mp4,769,Moneyball,woman,"White",2,Formerly Incarcerated,0,0.782518891008851,22.8938691356329,100,Black,Liberal,49,Control,7,0,0.782518891008851,22.8938691356329,100,Control
113,user_38_testimonial_37_stimuli_113_.mp4,user_774_experiment_547_reaction_13385_.mp4,774,Concussion,woman,"Black or African American",1,Formerly Incarcerated,0,0.784617432086235,22.0795367853583,95,Black,Liberal,53,Control,NaN,0,0.784617432086235,22.0795367853583,95,Control
113,user_38_testimonial_37_stimuli_113_.mp4,user_776_experiment_549_reaction_14382_.mp4,776,Just Mercy,woman,"White",2,Student,1,-0.0709392781417875,41.2761810978087,95,Black,Liberal,30,Intervention,8,0,-0.0709392781417875,41.2761810978087,95,Intervention
113,user_38_testimonial_37_stimuli_113_.mp4,user_782_experiment_555_reaction_13471_.mp4,782,Moneyball,woman,"Black or African American",1,Student,1,0.809739735098832,35.5600396805524,100,Black,Liberal,31,Control,2,0,0.809739735098832,35.5600396805524,100,Control
113,user_38_testimonial_37_stimuli_113_.mp4,08e152ec-cbb3-59c8-ce3b-b337e0a4f518.mp4,784,Moneyball,woman,"Black or African American",1,Formerly Incarcerated,0,-0.150377779189571,38.0334837827927,81,Black,OtherRight,44,Control,5,0,-0.150377779189571,38.0334837827927,81,Control
113,user_38_testimonial_37_stimuli_113_.mp4,user_787_experiment_560_reaction_14494_.mp4,787,Concussion,woman,"Black or African American",2,Student,1,0.427352186563671,30.949387828035,91,Black,Conservative,53,Control,6,0,0.427352186563671,30.949387828035,91,Control
113,user_38_testimonial_37_stimuli_113_.mp4,user_788_experiment_561_reaction_25801_.mp4,788,Just Mercy,woman,"White",2,Formerly Incarcerated,0,0.801980193719778,24.7471541331951,100,Black,Liberal,62,Intervention,6,0,0.801980193719778,24.7471541331951,100,Intervention
113,user_38_testimonial_37_stimuli_113_.mp4,user_793_experiment_566_reaction_14600_.mp4,793,Just Mercy,woman,"Asian",2,Formerly Incarcerated,0,0.0953197626256994,34.704429085312,58,Black,Conservative,40,Intervention,8,0,0.0953197626256994,34.704429085312,58,Intervention
113,user_38_testimonial_37_stimuli_113_.mp4,user_797_experiment_570_reaction_22670_.mp4,797,Moneyball,woman,"White",2,Student,1,0.511395693542046,26.0804450314097,97,Black,Conservative,56,Control,3,0,0.511395693542046,26.0804450314097,97,Control
113,user_38_testimonial_37_stimuli_113_.mp4,user_798_experiment_571_reaction_13641_.mp4,798,Concussion,man,"White",1,Student,1,-0.0995305744867238,35.8675088084997,68,Black,OtherRight,33,Control,5,0,-0.0995305744867238,35.8675088084997,68,Control
113,user_38_testimonial_37_stimuli_113_.mp4,user_803_experiment_576_reaction_13679_.mp4,803,Concussion,man,"Hispanic or Latino,White",1,Formerly Incarcerated,0,0.14535239093732,36.4167050105824,58,Black,Liberal,48,Control,4,0,0.14535239093732,36.4167050105824,58,Control
113,user_38_testimonial_37_stimuli_113_.mp4,5b3bc00d-706a-f823-ef68-c9d47fff276d.mp4,808,Just Mercy,woman,"White",2,Student,1,0.0127244131360984,37.6011795112532,97,Black,Liberal,34,Intervention,3,0,0.0127244131360984,37.6011795112532,97,Intervention
113,user_38_testimonial_37_stimuli_113_.mp4,user_812_experiment_585_reaction_13761_.mp4,812,Just Mercy,man,"White",1,Formerly Incarcerated,0,0.420187879346464,31.1911383783263,60,Black,Liberal,60,Intervention,6,0,0.420187879346464,31.1911383783263,60,Intervention
113,user_38_testimonial_37_stimuli_113_.mp4,user_822_experiment_595_reaction_13903_.mp4,822,Concussion,man,"White",1,Formerly Incarcerated,0,0.802440713716512,22.7016474279321,96,Black,Conservative,57,Control,7,0,0.802440713716512,22.7016474279321,96,Control
113,user_38_testimonial_37_stimuli_113_.mp4,user_829_experiment_602_reaction_14014_.mp4,829,Just Mercy,man,"Asian,Black or African American",1,Student,1,-0.278447081704621,42.2326330077536,58,Black,Liberal,20,Intervention,6,0,-0.278447081704621,42.2326330077536,58,Intervention
113,user_38_testimonial_37_stimuli_113_.mp4,user_837_experiment_610_reaction_14097_.mp4,837,Moneyball,man,"Asian",1,Student,1,0.312822221397711,39.1170217803617,58,Black,Conservative,28,Control,NaN,0,0.312822221397711,39.1170217803617,58,Control
113,user_38_testimonial_37_stimuli_113_.mp4,user_842_experiment_615_reaction_24568_.mp4,842,Just Mercy,woman,"Asian",2,Student,1,-0.258784037852935,42.0993067214361,100,Black,Liberal,21,Intervention,6,0,-0.258784037852935,42.0993067214361,100,Intervention
113,user_38_testimonial_37_stimuli_113_.mp4,2a367512-9cd8-6885-d658-8cef8388efe8.mp4,846,Just Mercy,woman,"White",1,Student,1,0.889274690999534,17.4505414353838,100,Black,Conservative,58,Intervention,4,0,0.889274690999534,17.4505414353838,100,Intervention
113,user_38_testimonial_37_stimuli_113_.mp4,user_854_experiment_627_reaction_14278_.mp4,854,Concussion,other,"American Indian,Alaskan Native,Asian,Black or African American,Hispanic or Latino,Native Hawaiian or Other Pacific Islander,White",1,Formerly Incarcerated,0,0.856962026015771,25.4390830809196,100,Black,OtherLeft,32,Control,1,0,0.856962026015771,25.4390830809196,100,Control
113,user_38_testimonial_37_stimuli_113_.mp4,user_858_experiment_631_reaction_14313_.mp4,858,Concussion,man,"White",1,Student,1,0.874214465843961,18.3515383332824,95,Black,Conservative,65,Control,6,0,0.874214465843961,18.3515383332824,95,Control
113,user_38_testimonial_37_stimuli_113_.mp4,user_859_experiment_632_reaction_26511_.mp4,859,Just Mercy,woman,"White",2,Student,1,0.886712311960832,15.9944185579239,100,Black,Conservative,64,Intervention,8,0,0.886712311960832,15.9944185579239,100,Intervention
113,user_38_testimonial_37_stimuli_113_.mp4,user_868_experiment_641_reaction_14440_.mp4,868,Moneyball,woman,"White",1,Formerly Incarcerated,0,0.392084355790957,35.3433103253436,100,Black,Liberal,51,Control,3,0,0.392084355790957,35.3433103253436,100,Control
113,user_38_testimonial_37_stimuli_113_.mp4,user_892_experiment_665_reaction_22152_.mp4,892,Just Mercy,man,"Native Hawaiian or Other Pacific Islander",2,Formerly Incarcerated,0,0.649224986989856,29.6310922944359,80,Black,OtherRight,54,Intervention,8,0,0.649224986989856,29.6310922944359,80,Intervention
113,user_38_testimonial_37_stimuli_113_.mp4,user_894_experiment_667_reaction_14695_.mp4,894,Just Mercy,woman,"White",1,Formerly Incarcerated,0,0.0640877207169081,34.7530674956472,100,Black,OtherRight,64,Intervention,5,0,0.0640877207169081,34.7530674956472,100,Intervention
113,user_38_testimonial_37_stimuli_113_.mp4,user_899_experiment_672_reaction_21097_.mp4,899,Moneyball,woman,"Black or African American",2,Formerly Incarcerated,0,-0.351048747502256,37.9803589330633,100,Black,Liberal,59,Control,5,0,-0.351048747502256,37.9803589330633,100,Control
113,user_38_testimonial_37_stimuli_113_.mp4,user_902_experiment_675_reaction_15694_.mp4,902,Just Mercy,woman,"White",2,Formerly Incarcerated,0,0.0524298557203596,41.2651471458996,74,Black,Conservative,35,Intervention,3,0,0.0524298557203596,41.2651471458996,74,Intervention
113,user_38_testimonial_37_stimuli_113_.mp4,71186e78-c1d8-d7ac-33c8-a0fe1c98d1d8.mkv,906,Concussion,man,"Hispanic or Latino,White",1,Formerly Incarcerated,0,-0.120504615437624,36.8572768423024,78,Black,Liberal,34,Control,6,0,-0.120504615437624,36.8572768423024,78,Control
113,user_38_testimonial_37_stimuli_113_.mp4,user_908_experiment_681_reaction_25111_.mp4,908,Just Mercy,woman,"White",2,Formerly Incarcerated,0,-0.239282826673246,41.3367598498564,50,Black,Liberal,65,Intervention,6,0,-0.239282826673246,41.3367598498564,50,Intervention
113,user_38_testimonial_37_stimuli_113_.mp4,user_910_experiment_683_reaction_14959_.mp4,910,Just Mercy,man,"White",1,Formerly Incarcerated,0,0.782061642357384,25.9791306595041,79,Black,Conservative,68,Intervention,7,0,0.782061642357384,25.9791306595041,79,Intervention
113,user_38_testimonial_37_stimuli_113_.mp4,user_918_experiment_691_reaction_16791_.mp4,918,Concussion,woman,"Asian",2,Formerly Incarcerated,0,0.50130845877192,30.493476599407,100,Black,Conservative,20,Control,4,0,0.50130845877192,30.493476599407,100,Control
113,user_38_testimonial_37_stimuli_113_.mp4,user_924_experiment_697_reaction_15096_.mp4,924,Just Mercy,man,"Asian",1,Student,1,0.115689360400961,39.6816587251719,90,Black,OtherRight,32,Intervention,7,0,0.115689360400961,39.6816587251719,90,Intervention
113,user_38_testimonial_37_stimuli_113_.mp4,user_927_experiment_700_reaction_15145_.mp4,927,Concussion,woman,"White",1,Formerly Incarcerated,0,0.683976646619084,26.2527338735287,90,Black,Conservative,24,Control,9,0,0.683976646619084,26.2527338735287,90,Control
113,user_38_testimonial_37_stimuli_113_.mp4,user_929_experiment_702_reaction_20687_.mp4,929,Just Mercy,woman,"White",2,Formerly Incarcerated,0,0.820092939962247,20.1856216745988,65,Black,Conservative,38,Intervention,6,0,0.820092939962247,20.1856216745988,65,Intervention
113,user_38_testimonial_37_stimuli_113_.mp4,user_930_experiment_703_reaction_15729_.mp4,930,Moneyball,woman,"White",2,Student,1,0.251520136922945,46.0933570799327,100,Black,OtherRight,39,Control,3,0,0.251520136922945,46.0933570799327,100,Control
113,user_38_testimonial_37_stimuli_113_.mp4,user_935_experiment_708_reaction_23782_.mp4,935,Just Mercy,woman,"White",2,Formerly Incarcerated,0,0.710253668957808,26.1954024136354,95,Black,OtherLeft,77,Intervention,3,0,0.710253668957808,26.1954024136354,95,Intervention
113,user_38_testimonial_37_stimuli_113_.mp4,user_940_experiment_713_reaction_21951_.mp4,940,Moneyball,man,"White",2,Formerly Incarcerated,0,0.571737697767075,30.1855670006388,100,Black,OtherRight,53,Control,4,0,0.571737697767075,30.1855670006388,100,Control
